# Proper motion data
# HIP	pmRA(mas/yr)	pmDE(mas/yr)
74805	-27.76	-1.93
74806	5.80	-11.60
74807	-2.73	-6.93
74808	-4.07	5.58
74809	18.22	-11.73
74810	-51.06	23.35
74811	-12.60	-14.12
74812	-17.68	10.81
74813	-30.51	20.81
74814	-14.90	-5.60
74815	-198.73	-49.65
74816	-18.78	-18.27
74817	1.60	-26.10
74818	-16.33	33.46
74819	-14.00	3.00
74820	-32.70	25.80
74821	-96.97	62.58
74822	-4.41	-10.80
74823	5.90	-24.90
74824	-97.74	-134.15
74825	-55.12	-16.91
74826	-33.50	-5.34
74827	-13.39	-1.22
74828	-63.50	-56.80
74829	-37.50	33.20
74830	-10.40	-7.30
74831	-192.31	-22.72
74832	30.18	-13.65
74833	12.78	-23.33
74834	-46.68	44.98
74835	-5.80	-108.14
74836	-15.87	-5.70
74837	2.67	8.40
74838	24.80	-38.30
74839	-11.36	-7.24
74840	-136.01	-198.08
74841	-29.70	11.80
74842	-80.48	-15.04
74843	-41.90	-5.00
74844	-15.10	-7.44
74845	2.38	4.32
74846	-2.40	21.44
74847	-36.16	-11.60
74848	-3.42	-11.21
74849	-22.05	13.67
74850	-94.14	-58.26
74851	-6.50	3.70
74852	-5.24	-16.48
74853	-15.82	5.05
74854	-5.12	1.41
74855	-32.67	-6.15
74856	-88.90	-44.10
74857	-10.19	-3.73
74858	13.83	-0.13
74859	-14.02	-4.99
74860	-21.20	-14.50
74861	-312.10	67.50
74862	-3.81	23.50
74863	-1.93	-0.55
74864	-146.10	-53.35
74865	-21.33	-28.13
74866	-0.15	-5.40
74867	-148.90	266.30
74868	17.40	-75.70
74869	1.20	-8.80
74870	-19.14	2.82
74871	12.97	-3.32
74872	-34.02	-9.76
74873	17.23	5.79
74874	-3.82	-15.22
74875	37.10	-4.30
74876	3.83	14.30
74877	5.58	-35.68
74878	-11.08	-8.32
74879	-21.31	3.03
74880	5.01	-19.48
74881	-7.79	-12.71
74882	6.23	-21.17
74883	0.00	-2.50
74884	-101.08	48.41
74885	-10.19	3.78
74886	-2.04	19.06
74887	9.64	-19.92
74888	-92.34	59.34
74889	-91.23	-81.90
74890	-126.20	-121.50
74891	-131.90	5.50
74892	-19.99	-8.84
74893	87.50	77.00
74894	0.84	7.73
74895	32.10	-18.50
74896	-13.04	-20.40
74897	-9.74	-11.55
74898	-30.41	-39.57
74899	56.30	-51.14
74900	-3.74	-2.17
74901	-11.42	1.80
74902	-4.54	-18.39
74903	-20.44	16.83
74904	6.16	-79.08
74905	9.18	-26.33
74906	-106.06	37.04
74907	-22.37	0.86
74908	14.20	-7.10
74909	-41.11	-1.18
74910	-5.57	-0.33
74911	-23.30	-41.40
74912	31.88	-14.30
74913	9.30	-11.43
74914	-3.50	-4.31
74915	-29.20	-37.90
74916	41.39	-85.22
74917	18.40	-4.00
74918	-16.65	-11.92
74919	-36.20	-20.90
74920	-40.32	-44.26
74921	-7.50	-6.70
74922	5.71	-36.56
74923	11.03	-34.28
74924	37.24	-50.86
74925	-31.12	-20.92
74926	453.40	-355.27
74927	6.12	-16.95
74928	-35.23	12.81
74929	-8.53	-5.68
74930	-89.30	0.00
74931	-90.60	6.00
74932	8.06	-6.83
74933	-139.75	-82.26
74934	-8.50	-6.50
74935	9.29	17.69
74936	-4.90	-4.80
74937	11.00	-2.80
74938	-1.02	9.10
74939	-43.00	-23.60
74940	-16.83	-17.94
74941	-4.60	-4.30
74942	-46.53	19.42
74943	8.56	-5.74
74944	-33.79	35.08
74945	-0.61	0.65
74946	-66.57	-32.28
74947	-15.83	-11.37
74948	-122.90	23.58
74949	-47.01	-11.72
74950	-17.92	-21.69
74951	60.46	-10.01
74952	-73.40	10.34
74953	-16.62	-5.68
74954	-559.90	-121.40
74955	-12.60	-21.64
74956	8.99	-6.22
74957	8.22	-7.72
74958	9.66	-7.07
74959	-24.27	-26.68
74960	-39.84	-35.00
74961	-20.22	-181.88
74962	-5.54	-4.12
74963	4.22	-0.29
74964	-44.53	-43.47
74965	2.46	-7.73
74966	-17.56	-58.77
74967	-2.91	-4.79
74968	7.01	38.21
74969	-33.70	-9.32
74970	-11.01	-8.46
74971	-3.73	7.54
74972	91.88	-71.29
74973	30.49	-10.18
74974	-3.70	-6.70
74975	374.70	-514.70
74976	-37.92	-16.89
74977	-26.48	-50.52
74978	46.76	-62.14
74979	7.10	-3.65
74980	-2.34	-1.94
74981	-139.57	397.86
74982	13.29	-49.01
74983	-8.20	-7.87
74984	32.10	-11.00
74985	-15.90	-19.20
74986	-34.20	-10.50
74987	-14.44	13.98
74988	-16.37	10.60
74989	-136.12	-131.20
74990	-8.41	-2.61
74991	-5.49	-14.04
74992	-28.77	-28.02
74993	-34.30	-12.99
74994	-26.70	-17.90
74995	-1227.67	-97.78
74996	-0.34	15.04
74997	14.24	11.07
74998	-49.55	30.63
74999	-13.96	-11.91
75000	-38.10	5.52
75001	-105.46	-194.84
75002	-1.63	-1.28
75003	-77.52	-144.94
75004	30.40	-32.80
75005	-37.16	-11.10
75006	-18.74	-25.27
75007	-15.85	-6.69
75008	-169.81	-153.31
75009	10.00	-36.50
75010	-3.54	-33.33
75011	-180.82	139.55
75012	-45.80	-22.50
75013	-4.67	-2.08
75014	1.42	-24.37
75015	-58.58	1.24
75016	35.09	14.50
75017	-2.26	-7.04
75018	-5.01	-6.87
75019	-79.29	-212.12
75020	-1.94	-7.02
75021	-148.23	-224.46
75022	21.22	6.66
75023	-95.84	-86.98
75024	57.80	87.60
75025	-3.18	2.18
75026	-4.80	-1.70
75027	-99.59	6.72
75028	-38.30	-27.50
75029	-67.80	-87.80
75030	-51.01	43.79
75031	17.40	3.50
75032	-2.70	-8.53
75033	-22.49	25.84
75034	-1.38	-2.28
75035	-31.77	-34.01
75036	3.91	4.90
75037	16.01	16.21
75038	99.47	-199.41
75039	-33.30	180.90
75040	29.40	-21.66
75041	-72.84	-7.10
75042	-38.00	44.10
75043	10.63	11.36
75044	24.89	-105.71
75045	9.01	-5.87
75046	-27.60	9.30
75047	0.04	-23.15
75048	-62.40	-31.40
75049	-118.50	-41.40
75050	-17.05	-7.18
75051	-5.75	-8.72
75052	-55.12	-45.08
75053	-35.77	15.42
75054	-45.88	-35.93
75055	-266.30	260.10
75056	-23.40	-26.90
75057	-13.90	-12.50
75058	3.90	-0.20
75059	-111.32	42.48
75060	-69.26	7.84
75061	-39.39	12.75
75062	-194.30	129.50
75063	-24.42	-10.25
75064	-31.39	-26.40
75065	-42.60	-0.80
75066	-81.51	45.68
75067	-60.26	-32.82
75068	-9.13	-5.76
75069	132.70	-252.60
75070	-15.77	-4.53
75071	-40.62	-13.97
75072	-8.60	-23.10
75073	-14.02	-5.47
75074	6.73	-25.62
75075	-11.98	9.33
75076	22.16	-10.25
75077	-25.92	-28.81
75078	-6.65	60.98
75079	-2.46	-2.41
75080	-0.88	-8.92
75081	-2.70	-11.00
75082	-78.26	-57.64
75083	25.64	-50.57
75084	29.60	-4.30
75085	-6.27	-8.86
75086	3.90	-12.40
75087	-45.32	-14.09
75088	4.40	32.00
75089	-12.58	-6.22
75090	-441.00	-194.70
75091	1.00	-4.10
75092	-32.72	-154.53
75093	41.92	-102.99
75094	-10.59	12.91
75095	-8.35	-8.97
75096	0.50	-33.85
75097	-17.73	17.90
75098	-16.18	-25.81
75099	-6.10	18.44
75100	-4.29	-49.66
75101	-259.56	-171.87
75102	-8.19	0.77
75103	2.40	39.30
75104	-179.39	138.20
75105	-50.29	-46.60
75106	-47.43	-13.54
75107	42.80	-25.60
75108	10.04	-3.05
75109	-30.75	-23.09
75110	-6.10	-61.20
75111	8.37	-15.02
75112	-15.30	-13.50
75113	-4.54	-18.27
75114	26.73	-1.72
75115	-57.41	53.40
75116	-598.06	-247.87
75117	-40.50	93.70
75118	29.50	20.10
75119	-40.90	-105.20
75120	-2.10	5.74
75121	0.80	17.92
75122	75.10	-14.87
75123	-11.04	4.44
75124	-82.59	-115.43
75125	-25.65	-20.77
75126	21.53	-11.75
75127	-51.60	-9.50
75128	-1.60	-10.30
75129	-10.74	2.05
75130	10.20	14.50
75131	25.71	15.99
75132	-90.80	-114.60
75133	-189.10	31.10
75134	-88.15	-32.18
75135	-51.95	-105.18
75136	37.90	-41.90
75137	-4.35	-1.59
75138	-88.90	-28.50
75139	21.77	9.26
75140	-37.46	-9.96
75141	-14.30	-21.50
75142	-41.44	-37.60
75143	-7.98	-14.03
75144	-4.13	-16.43
75169	-20.88	-26.29
75145	-59.48	-25.63
75146	0.92	-46.36
75147	-33.97	5.25
75148	10.18	-18.94
75149	-4.99	-1.81
75150	0.10	9.42
75151	-40.30	-11.40
75152	-116.20	83.70
75153	-19.31	2.80
75154	101.67	-71.67
75155	-5.41	-23.07
75156	7.06	-9.46
75157	25.20	14.30
75158	-165.23	-31.00
75159	-0.12	-1.85
75160	-16.96	-0.93
75161	-21.99	-11.33
75162	-40.65	-3.86
75163	-34.99	-11.30
75164	-15.06	-27.11
75165	-40.86	-31.19
75166	-85.47	-28.84
75167	-6.22	2.77
75168	30.68	-35.21
75170	0.39	3.45
75171	0.83	3.88
75172	-28.71	-94.36
75173	-65.52	-36.84
75174	-36.01	14.56
75175	-4.71	-15.34
75176	-25.20	2.60
75177	-91.40	-85.60
75178	-48.65	13.90
75179	-27.20	-13.90
75180	13.12	-11.56
75181	-1622.43	-275.56
75182	-69.73	-121.10
75183	-55.37	-78.32
75184	-47.16	-56.36
75185	43.76	17.80
75186	-3.30	-7.70
75187	79.43	129.19
75188	-12.78	17.02
75189	21.30	9.30
75190	-81.00	-420.30
75191	-178.75	-18.74
75192	13.22	-24.78
75193	33.34	-213.01
75194	-7.31	-2.23
75195	-18.96	-15.34
75196	-22.73	1.79
75197	-5.49	-5.49
75198	-49.23	-23.11
75199	-11.43	1.86
75200	-24.20	-21.60
75201	-296.32	-12.46
75202	-104.24	172.42
75203	-38.90	48.10
75204	-12.00	6.74
75205	-9.73	-4.13
75206	-141.32	-132.87
75207	-41.00	-12.16
75208	38.97	-32.57
75209	-5.50	-2.90
75210	-19.91	-23.75
75211	22.18	-14.05
75212	0.10	-63.90
75213	-28.57	4.09
75214	-46.01	-16.55
75215	-16.54	-22.01
75216	-19.13	-3.96
75217	-100.70	-56.70
75218	-81.63	92.89
75219	30.73	-46.33
75220	-95.54	-77.01
75221	-27.23	-64.89
75222	-39.06	-18.21
75223	-7.00	18.42
75224	-4.93	-2.40
75225	-6.48	-4.74
75226	-17.66	-13.56
75227	-17.82	3.33
75228	-88.21	-73.23
75229	-6.16	-8.09
75230	-0.97	-4.73
75231	-48.11	20.67
75232	-19.36	6.37
75233	15.30	-8.60
75234	-5.02	-16.83
75235	-48.41	-38.66
75236	-12.71	-26.85
75237	1.50	-11.40
75238	-86.88	-67.97
75239	58.46	-87.89
75240	-22.36	-17.28
75241	5.40	18.23
75242	-29.66	-12.51
75243	-13.90	-13.85
75244	-7.90	-6.20
75245	-86.74	58.59
75246	16.38	19.26
75247	-0.40	-24.60
75248	-39.10	47.80
75249	-138.38	-93.98
75250	7.65	0.30
75251	-4.81	-13.97
75252	-12.90	-51.40
75253	-57.72	-202.68
75254	-17.19	-1.86
75255	-369.40	-254.50
75256	9.30	-38.19
75257	1.96	-13.79
75258	-6.10	-8.80
75259	-189.21	132.95
75260	-15.81	-92.07
75261	9.40	-4.60
75262	-72.10	13.20
75263	-37.04	65.01
75264	-17.90	-23.40
75265	7.25	-0.37
75266	-364.33	-362.49
75267	-10.81	-23.21
75268	-32.96	28.11
75269	-386.62	1.91
75270	-34.88	-13.86
75271	-58.11	-4.09
75272	29.55	-11.04
75273	-21.92	-27.18
75274	20.33	-1.11
75275	9.29	-0.48
75276	5.26	-9.05
75277	-230.66	76.57
75278	-47.05	-10.08
75279	-1.17	-24.84
75280	7.05	27.09
75281	-271.20	-26.73
75282	13.77	-1.00
75283	-45.62	-121.26
75284	3.89	-12.51
75285	1.06	-13.71
75286	-0.10	-3.60
75287	-13.06	-13.59
75288	14.86	4.11
75336	-34.30	-9.60
75289	-25.80	-19.86
75290	-28.76	-31.69
75291	-89.16	-41.90
75292	-22.32	28.01
75293	-44.44	0.12
75294	0.00	17.10
75295	-40.99	87.70
75296	1.41	3.38
75297	-21.50	42.68
75298	-14.19	6.19
75299	-29.23	0.63
75300	-15.40	-2.41
75301	-34.59	-46.96
75302	-43.60	33.90
75303	-54.07	17.24
75304	-18.17	-20.80
75305	-6.06	14.27
75306	-5.86	-5.59
75307	-31.33	-21.27
75308	-82.03	-25.05
75309	4.30	-3.30
75310	-23.53	-154.49
75311	-1.60	7.00
75312	116.83	-171.37
75313	56.18	-5.83
75314	-104.88	-169.46
75315	-0.28	1.97
75316	-2.80	-5.30
75317	-92.92	-39.69
75318	-15.20	6.70
75319	-8.31	0.06
75320	-34.70	-21.21
75321	11.15	-11.77
75322	-38.74	16.20
75323	-12.97	-34.24
75324	-28.94	-9.13
75325	-1.07	-122.19
75326	18.01	-68.51
75327	-80.41	72.11
75328	-30.80	7.73
75329	-4.04	-4.14
75330	-2.60	-27.50
75331	170.70	-97.92
75332	-126.49	-118.55
75333	-4.97	-23.38
75334	-5.85	-20.73
75335	-87.62	-102.16
75337	-141.44	30.68
75338	-1.83	-59.62
75339	-5.10	-6.90
75340	-17.46	-11.04
75341	0.17	-4.18
75342	76.63	-28.07
75343	-13.36	-8.87
75344	-7.89	-4.71
75345	-25.22	6.13
75346	-5.92	14.47
75347	-13.50	-17.55
75348	3.86	-2.40
75349	-2.46	-4.24
75350	-8.35	-12.05
75351	2.40	-2.93
75352	-38.70	-35.60
75353	-24.68	27.83
75354	-34.72	20.71
75355	-2.83	6.58
75356	14.63	-6.00
75357	-39.73	8.20
75358	-0.84	-0.33
75359	-17.26	9.10
75360	8.89	-21.38
75361	0.33	13.57
75362	-22.10	-7.30
75363	-2.44	-44.73
75364	-44.78	-39.92
75365	-159.80	-200.40
75366	-13.45	-8.97
75367	-21.86	-19.86
75368	-4.29	-26.08
75369	-14.02	3.14
75370	-265.80	-30.99
75371	43.02	-38.25
75372	-13.31	-31.33
75373	-12.01	-11.86
75374	7.66	-2.84
75375	-2.07	10.78
75376	-1.70	14.00
75377	-3.95	-3.09
75378	-7.17	-25.63
75379	-71.90	-151.00
75380	-13.52	-2.33
75381	-9.80	-6.10
75382	-1.40	1.89
75383	18.40	-1.90
75384	4.23	9.72
75385	-68.73	-42.83
75386	-39.06	-43.00
75387	56.61	-3.45
75388	5.99	-44.01
75389	-358.28	177.31
75390	-130.75	-103.68
75391	13.59	-10.20
75392	-36.85	-37.77
75393	18.83	-14.04
75394	-12.19	-13.97
75395	-2.05	-3.02
75396	-18.50	-4.60
75397	-31.20	10.75
75398	229.71	-245.45
75399	-6.63	-0.78
75400	-18.74	13.79
75401	-181.60	-319.90
75402	12.93	-10.33
75403	-9.51	-4.80
75404	-37.50	-24.00
75405	-6.43	-11.01
75406	19.20	-8.30
75407	197.16	35.00
75408	-6.90	0.60
75409	-25.80	6.00
75410	-0.11	-2.20
75411	-146.90	85.50
75412	-5.39	9.01
75413	-118.20	-2.90
75414	-6.65	-2.34
75415	-151.30	86.90
75416	-121.90	-20.10
75417	-34.55	-41.99
75418	-9.47	-10.80
75419	-93.90	-43.60
75420	-15.45	-23.73
75421	-32.80	-9.20
75422	-20.85	-30.34
75423	-321.68	-198.56
75424	-22.50	-24.30
75425	38.74	-54.41
75426	-91.52	-18.74
75427	-8.40	-14.00
75428	-21.68	13.83
75429	-52.90	-18.70
75430	-0.31	-2.86
75431	-70.12	-13.17
75432	5.93	32.62
75433	-39.59	-11.43
75434	-5.47	-5.27
75435	-3.09	8.17
75436	27.89	-7.11
75437	-336.32	70.68
75438	35.34	-10.74
75439	-28.20	-50.80
75440	-5.74	-10.53
75441	-22.16	16.25
75442	-26.48	-12.05
75443	-4.28	-2.25
75444	-6.50	-5.13
75445	-105.79	-66.46
75446	182.50	-282.32
75447	-70.21	-47.40
75448	49.17	-128.07
75449	-10.05	2.87
75450	-11.10	-29.30
75451	-60.80	-38.80
75452	-27.40	-3.20
75453	-4.05	-4.17
75454	1.20	-30.30
75455	-36.90	-12.30
75456	9.90	5.20
75457	-26.16	5.29
75458	-8.10	16.20
75459	-15.10	-35.20
75460	-26.57	-8.00
75461	0.61	-10.47
75462	-23.07	-11.49
75463	4.86	6.11
75464	-29.80	-3.70
75465	39.10	-27.09
75466	-28.77	-22.05
75467	-13.17	-12.60
75468	2.50	-6.80
75469	10.48	-11.37
75470	-3.51	12.10
75471	-5.73	-7.33
75472	-48.14	-17.59
75473	-14.52	7.94
75474	-32.30	6.77
75475	14.11	-10.09
75476	-20.33	-23.20
75477	-9.97	-10.75
75478	-22.30	-41.00
75479	-62.29	-33.80
75480	-21.26	-31.11
75481	13.17	-63.67
75482	-2.45	-2.90
75483	-49.63	-21.24
75484	-4.41	-13.72
75485	-14.14	4.49
75486	26.97	1.59
75487	-6.00	-30.70
75488	12.44	-89.85
75489	2.40	-3.20
75490	-14.66	-44.92
75491	-20.98	-22.81
75492	-28.45	-23.95
75493	12.49	-1.53
75494	15.28	0.95
75495	-15.00	-247.10
75496	9.90	-0.61
75497	4.84	2.66
75498	-32.23	-23.45
75499	2.46	-8.52
75500	9.76	-41.60
75501	-48.00	-16.60
75502	-5.31	-7.44
75503	-39.07	-0.88
75504	-22.70	-13.60
75505	10.27	-4.04
75506	-8.30	-6.45
75507	4.64	18.81
75508	-67.70	81.10
75509	-22.89	-28.47
75510	-11.46	-4.63
75511	-127.31	-35.79
75512	-11.55	-24.18
75513	-14.62	-24.11
75514	-5.45	-5.42
75515	-90.71	-31.91
75516	22.10	-19.60
75517	-22.40	-28.10
75518	-25.32	-28.10
75519	17.70	-7.30
75520	-8.20	-1.20
75521	-85.02	-21.43
75522	31.37	3.93
75523	-11.01	-11.30
75524	-24.44	-42.36
75525	-15.30	-12.30
75526	10.12	7.41
75527	6.00	6.90
75528	14.84	6.45
75529	122.10	-24.80
75530	-12.85	-7.38
75531	-18.21	6.49
75532	-19.59	1.74
75533	33.88	-87.73
75534	-8.06	-9.34
75535	-54.75	-5.64
75536	-0.78	-13.75
75537	-12.04	4.67
75538	170.79	-163.71
75539	-9.54	46.34
75540	-1.02	-1.68
75541	15.91	2.84
75542	-818.54	-10.00
75543	-14.35	-19.06
75544	-0.58	-6.52
75545	-3.45	-8.90
75546	10.39	-4.11
75547	11.31	-12.11
75548	0.60	10.20
75549	-23.86	12.05
75550	-2.58	0.69
75551	-19.39	-14.73
75552	-40.80	16.00
75553	-20.19	-11.01
75554	-14.10	-13.25
75555	16.62	4.67
75556	-35.40	5.50
75557	-0.36	-0.96
75558	-14.70	-10.55
75559	2.45	-64.52
75560	14.10	-7.80
75561	0.45	-55.30
75562	-3.47	-3.06
75563	17.70	-20.80
75564	-54.74	-0.71
75565	124.40	9.00
75566	-11.80	-10.47
75567	13.48	0.26
75568	-65.60	-30.80
75569	-50.30	-23.30
75570	-4.30	-8.10
75571	-5.56	-39.37
75572	-114.34	59.97
75573	-18.90	-11.77
75574	3.19	-23.34
75575	-25.53	-22.48
75576	-37.62	22.72
75577	8.97	-10.73
75578	15.92	-11.74
75579	-0.85	-35.03
75580	109.10	-76.90
75581	-12.98	13.62
75582	-5.56	-8.16
75583	6.69	-19.35
75584	-14.14	-13.38
75585	-39.18	-24.27
75586	63.10	-115.70
75587	18.16	-13.53
75588	-17.57	29.66
75589	-33.60	12.10
75590	-34.70	16.70
75591	29.10	10.72
75592	-68.06	-30.50
75593	-63.90	29.40
75594	5.45	-22.47
75595	-25.84	51.99
75596	-14.71	-14.45
75597	-1.64	-1.70
75598	-27.04	-23.38
75599	-51.65	-18.35
75600	7.71	-19.79
75601	-1.54	-10.15
75602	-13.00	-17.70
75603	7.99	-9.19
75604	-244.85	-228.49
75605	-0.22	32.33
75606	10.24	-54.37
75607	13.10	0.25
75608	-6.18	-14.33
75609	0.98	-1.24
75610	-43.67	14.41
75611	-11.78	-14.73
75612	-8.60	-21.24
75613	-11.82	-17.21
75614	-26.55	18.35
75615	-36.11	0.52
75616	2.77	-8.73
75617	-2.60	2.00
75618	-33.96	4.75
75619	-15.75	-6.14
75620	-6.02	-6.42
75621	-4.59	-35.71
75622	19.01	-2.33
75623	-10.40	-84.40
75624	4.78	9.61
75625	-5.84	32.94
75626	16.56	-22.72
75627	-34.50	5.88
75628	-34.22	-38.24
75629	-4.21	-11.88
75630	14.01	-23.01
75631	8.00	10.10
75632	3.40	-38.10
75633	-6.30	-12.50
75634	13.07	-51.75
75635	-33.61	7.73
75636	-3.71	-44.01
75637	-64.80	-53.50
75638	-43.76	-27.44
75639	-5.60	-6.03
75640	-135.60	-199.94
75641	-8.35	1.52
75642	-12.22	12.78
75643	-0.30	-23.90
75644	-47.05	-67.99
75645	49.50	-84.10
75646	-2.46	-17.91
75647	-21.10	-25.50
75648	-14.09	3.88
75649	5.16	-1.01
75650	-48.32	-11.50
75651	36.89	-40.03
75652	4.70	-48.81
75653	-68.30	42.90
75654	-51.64	-42.54
75655	-3.70	6.47
75656	14.01	-6.05
75657	-11.12	-2.99
75658	-7.69	-17.22
75659	-27.60	-24.30
75660	-45.35	-10.84
75661	14.15	-18.07
75662	-5.67	1.85
75663	-65.10	-32.40
75664	-0.06	5.12
75665	-12.52	-18.51
75666	-45.20	-51.80
75667	-7.67	13.45
75668	-42.05	15.35
75669	-23.00	-14.00
75670	12.61	-1.58
75671	-2.24	-5.48
75672	-424.50	-262.76
75673	-102.52	10.90
75674	5.99	-13.32
75675	-115.00	279.53
75676	-60.20	-259.40
75677	14.78	-0.43
75678	33.87	-25.55
75679	-5.40	-11.28
75680	-18.80	-7.10
75681	3.92	1.24
75682	-2.20	-35.80
75683	-19.82	-25.50
75684	-62.66	-19.60
75685	-27.54	-19.96
75686	-52.95	-16.55
75687	-4.90	-4.30
75688	-24.83	-21.49
75689	-54.15	-33.01
75690	-28.35	29.02
75691	-56.26	42.50
75692	-16.34	30.22
75693	7.40	-3.40
75694	0.54	-10.34
75695	-181.50	85.20
75696	-17.87	-3.55
75697	-1.12	0.06
75698	8.60	-18.00
75699	-3.32	-1.92
75700	-34.20	23.07
75701	-12.00	-25.40
75702	-9.50	-15.50
75703	112.18	49.92
75704	-3.57	-4.31
75705	-13.90	-20.40
75706	5.43	-32.47
75707	-3.68	-2.70
75708	-18.78	1.41
75709	-75.23	-72.99
75710	93.02	-60.52
75711	-34.08	-39.80
75712	-13.28	-5.59
75713	-0.50	-3.50
75714	-14.41	25.33
75715	-9.81	-32.07
75716	-138.04	-66.00
75717	15.12	-20.27
75718	76.40	-359.00
75719	-17.22	-88.07
75720	-17.80	20.40
75721	-0.90	-10.50
75722	80.50	-355.90
75723	34.36	-43.19
75724	-19.20	-7.00
75725	-33.54	25.70
75726	2.99	20.44
75727	20.50	-22.00
75728	-20.60	-57.70
75729	27.50	-0.56
75730	16.24	-34.17
75731	-12.78	3.72
75732	24.11	-2.45
75733	-120.60	-5.70
75734	-45.40	-59.20
75735	-25.02	-9.92
75736	-91.00	-80.50
75737	-2.63	-12.33
75738	8.31	-2.35
75739	-18.46	3.96
75740	10.94	-14.45
75741	-1.40	-3.30
75742	-2.92	-5.32
75743	23.28	-27.77
75744	8.02	-12.19
75745	-7.93	-3.38
75746	10.25	-6.05
75747	-43.69	31.29
75748	-57.50	-32.20
75749	15.92	3.73
75750	-10.39	-6.50
75751	-37.54	4.24
75752	31.50	0.70
75753	-148.75	-112.16
75754	-15.27	-43.97
75755	-56.04	-8.18
75756	-42.06	6.04
75757	9.60	1.56
75758	-8.43	-35.23
75759	-12.34	-4.19
75760	-59.66	-27.16
75761	-85.24	-34.19
75762	-58.85	41.46
75763	-39.74	4.36
75764	-1.97	7.12
75765	-24.45	-18.47
75766	-38.39	-7.78
75767	-64.93	56.99
75768	9.44	-39.03
75769	19.90	48.00
75770	-21.06	4.62
75771	-2.30	-1.82
75772	-7.46	-5.06
75773	-31.11	-21.87
75774	-4.83	-28.47
75775	-2.45	-2.73
75776	11.70	-97.81
75777	-13.19	0.02
75778	-16.38	-55.76
75779	8.94	-2.45
75780	8.36	-1.26
75805	-14.70	3.70
75781	85.93	-43.85
75782	20.50	-16.62
75783	-260.81	165.12
75784	-7.77	7.93
75785	18.91	-14.21
75786	-16.70	-14.31
75787	-5.41	-10.49
75788	-8.35	36.07
75789	10.23	0.15
75790	-29.80	-76.30
75791	-2.30	-4.27
75792	13.65	-34.27
75793	-12.02	36.83
75794	97.79	-46.27
75795	-7.90	-6.69
75796	-45.60	24.00
75797	-258.14	31.53
75798	-217.85	21.94
75799	-16.15	9.28
75800	-29.70	-27.00
75801	42.62	-16.98
75802	-34.65	-46.74
75803	9.46	-22.20
75804	-18.60	13.60
75806	-10.35	-13.85
75807	-15.71	5.55
75808	-34.50	-25.26
75809	-224.15	108.15
75810	-33.04	61.58
75811	-24.03	-34.09
75812	-12.44	-7.09
75813	-633.75	-203.33
75814	-11.30	-14.50
75815	-19.33	-36.32
75816	-17.54	-4.49
75817	-21.22	5.70
75818	-30.80	-77.80
75819	-222.89	-86.30
75820	13.33	7.17
75821	-12.05	-7.73
75822	-28.71	-8.81
75823	-23.00	10.39
75824	-19.47	-17.32
75825	11.30	1.20
75826	-1.69	-7.77
75827	-5.94	-34.56
75828	-7.75	-5.26
75829	-217.05	106.22
75830	-3.26	-8.17
75831	9.18	-38.33
75832	-2.45	-9.29
75833	-23.10	-8.90
75834	5.16	-17.23
75835	4.17	-0.06
75836	-52.00	-59.50
75837	-57.80	-91.80
75838	-23.92	-27.70
75839	-200.18	-401.63
75840	-88.00	-47.70
75841	1.06	-5.69
75842	-27.20	-55.50
75843	-26.80	-30.63
75844	-0.74	-10.05
75845	-2.10	-3.20
75846	-15.96	14.77
75847	-32.21	5.39
75848	-67.80	5.90
75849	-10.20	-4.40
75850	-2.40	5.91
75851	-23.10	-6.60
75852	22.30	27.80
75853	2.27	1.92
75854	-39.19	-39.31
75907	-6.74	-7.04
75855	-21.28	-32.51
75856	-1.22	13.33
75857	-59.82	41.32
75858	-21.28	-11.17
75859	-52.50	-14.10
75860	-10.02	-7.45
75861	-32.71	8.51
75862	8.53	-34.10
75863	-4.36	-2.62
75864	-26.50	-7.50
75866	0.46	0.73
75867	-12.74	-10.94
75868	-7.85	7.67
75869	-36.26	28.17
75870	68.60	-16.10
75871	-26.38	9.91
75872	4.48	0.25
75873	-5.24	-9.88
75874	16.35	9.64
75875	-24.07	-11.91
75876	-22.82	-11.89
75877	-51.83	31.73
75878	4.22	-4.70
75879	-16.28	-3.92
75880	-2.00	35.00
75881	-13.78	17.02
75882	8.20	-7.44
75883	-14.50	10.70
75884	-7.94	-9.00
75885	3.20	10.01
75886	1.70	10.48
75887	-0.61	-5.22
75888	-11.60	17.80
75889	-82.90	-41.30
75890	-41.05	-55.95
75891	-19.92	-27.10
75892	-7.89	13.08
75893	58.10	-78.87
75894	28.35	16.56
75895	-100.77	131.96
75896	-51.14	51.32
75897	-0.29	-5.94
75898	-22.29	-0.33
75899	14.72	8.55
75900	-1.63	-50.96
75902	-13.61	-9.48
75903	-0.27	-4.36
75904	-23.53	15.20
75905	-3.51	-2.72
75906	-13.14	-8.41
75908	-70.32	20.53
75909	-34.59	-7.93
75910	56.00	-28.33
75911	28.68	-1.52
75912	-38.30	-2.40
75913	3.50	4.10
75914	-167.77	-159.53
75915	4.80	-8.00
75916	-17.22	-24.15
75917	15.19	-18.60
75918	40.37	-55.84
75919	-17.58	-19.16
75920	-14.05	2.22
75921	-4.45	-27.85
75922	55.62	24.59
75923	-70.97	-29.15
75924	-31.70	-31.90
75925	-2.67	4.26
75926	1.21	1.98
75927	9.65	-36.25
75928	-70.01	36.51
